log10_HC50
2.639324033
1.765021616
2.223134919
3.0
3.0
2.452096031
3.0
1.591134315
1.427817766
2.196368913
1.446097263
0.0
3.0
3.0
1.380622035
1.505149978
3.0
3.0
3.0
3.0
3.0
2.176091259
1.611800719
3.0
3.0
1.0
2.094779761
1.41938133
3.0
2.10720997
0.406301957
0.176146058
0.602059991
2.604153495
2.715044573
1.043068571
2.079238189
2.472372323
3.0
2.133925697
3.0
3.0
1.255272505
3.0
2.004540302
2.301029996
2.764110308
3.0
2.132298948
2.024570195
2.315367408
0.988478385
2.342422681
0.684453208
2.255272505
1.59353777
1.187834084
1.737657876
3.0
2.253477834
1.89653135
2.446282242
0.698970004
1.446148972
3.0
1.361727836
1.956858628
1.572352908
1.912830715
3.0
3.0
3.0
3.0
2.518385546
1.672097858
3.0
2.437750563
2.047200467
2.315367408
1.451233834
1.740362689
2.210568955
1.151066035
3.0
3.0
1.485140166
1.699578164
3.0
2.566211094
2.10297377
1.778961619
3.0
0.043141372
3.0
0.602059991
1.358453923
2.316818584
3.0
2.149037284
3.0
1.193338575
3.0
1.934970506
2.533588972
3.0
1.06669855
1.602059991
1.937600405
3.0
1.150577316
3.0
1.62324929
2.584034067
3.0
3.0
3.0
1.377937428
2.404003766
3.0
2.698970004
1.712066661
3.0
1.864402447
0.966588923
3.0
1.212918109
1.813239662
3.0
2.161262951
2.620051501
0.812622661
1.146128036
1.582375044
2.194587494
0.479153742
2.259685263
2.500943403
1.516556835
3.0
2.372006975
3.0
3.0
1.19707943
0.698970004
1.627792979
1.999983892
3.0
3.0
3.0
3.0
3.0
0.77815125
2.377778755
3.0
1.819779879
2.514859834
1.98190917
3.0
1.165053806
3.0
2.377215
2.639031527
3.0
3.0
2.614837776
0.506050814
1.685246961
3.0
1.247809852
2.012407045
2.646993064
2.262219055
3.0
1.089526846
0.658876947
1.322219295
3.0
3.0
3.0
2.382486206
3.0
1.218488062
2.201123741
1.989100102
2.169300254
3.0
3.0
1.374335174
3.0
2.437530632
0.996172632
3.0
3.0
3.0
2.544068044
1.580364901
3.0
3.0
2.698970004
2.362677232
0.610205962
1.698970004
2.67121134
1.698970004
1.875061263
2.079181246
0.397940009
3.0
3.0
3.0
1.851545438
1.587418332
3.0
3.0
1.996560152
1.204119983
3.0
1.495544338
1.877337948
2.068139953
2.843428012
0.739776512
3.0
2.378944788
3.0
3.0
2.942154093
3.0
1.393061999
0.278753601
3.0
3.0
2.416134626
2.654191721
2.698970004
3.0
3.0
1.954242509
1.8440138
3.0
2.770852012
2.0
0.764916128
2.010084704
2.377215
3.0
2.518582149
2.477690706
2.400688248
1.731754134
2.298033754
2.967178406
1.661204182
1.838849091
1.552820972
1.522584125
3.0
1.615003402
0.166430114
1.448755759
2.899628195
1.935348229
2.267881834
1.888663984
2.823496532
2.107649352
1.433847552
2.053637403
3.0
0.508361949
2.698970004
1.87098438
3.0
3.0
0.71413475
3.0
3.0
1.903089987
2.826100194
2.021964864
2.632799666
3.0
2.055909357
2.1430148
1.841106194
1.908485019
3.0
2.74851597
2.347040061
3.0
3.0
3.0
3.0
2.84509804
3.0
3.0
0.207331953
3.0
3.0
3.0
1.450011003
1.900967624
1.95320846
3.0
3.0
1.812913357
